block_number,price0,price1
16359866,16925.72587661233,1262.2672995834102
16359916,16924.015015535417,1262.682913275116
16359966,16924.24916676379,1262.9286133173148
16360016,16924.24916676379,1262.9286133173148
16360066,16925.348074785863,1262.7897968172892
16360116,16925.348074785863,1262.7897968172892
16360166,16925.348074785863,1262.7897968172892
16360216,16925.643965108204,1263.9481802014952
16360266,16925.643965108204,1263.9481802014952
16360316,16925.643965108204,1263.9481802014952
16360366,16943.76633195668,1264.101449856744
16360416,16943.76633195668,1264.101449856744
16360466,16943.76633195668,1264.101449856744
16360516,16940.38579172348,1264.3097221028765
16360566,16940.38579172348,1264.3097221028765
16360616,16940.118900215628,1263.9693411051194
16360666,16940.118900215628,1263.9693411051194
16360716,16940.062045010993,1264.5266178736817
16360766,16940.03733840166,1263.4679577434472
16360816,16949.78310097074,1264.0341305590457
16360866,16949.78310097074,1264.0341305590457
16360916,16958.628684641055,1264.296599485795
16360966,16958.5497262057,1263.6551452981207
16361016,16954.21332563906,1263.5432417366815
16361066,16954.21332563906,1263.5432417366815
16361116,16946.360041868964,1263.4662714851004
16361166,16946.360041868964,1263.4662714851004
16361216,16945.612444614577,1263.4589438095509
16361266,16945.211323767086,1264.4227786749914
16361316,16945.211323767086,1264.4227786749914
16361366,16945.211323767086,1264.4227786749914
16361416,16945.211323767086,1264.4227786749914
16361466,16945.211323767086,1264.4227786749914
16361516,16945.031045659256,1262.9468790924577
16361566,16945.024541818173,1263.8873122330322
16361616,16945.023318292348,1263.1448358509083
16361666,16945.02262157102,1263.5670773683114
16361716,16945.02262157102,1263.5670773683114
16361766,16945.022032655754,1262.657648841901
16361816,16945.021951643997,1263.1686598370002
16361866,16945.021951643997,1263.1686598370002
16361916,16945.021951643997,1263.1686598370002
16361966,16945.021830954927,1262.642092657135
16362016,16945.02182296822,1262.146892339292
16362066,16945.021821367263,1262.4890354169765
16362116,16945.021821367263,1262.4890354169765
16362166,16945.021821367263,1262.4890354169765
16362216,16945.021821367263,1262.4890354169765
16362266,16945.021821367263,1262.4890354169765
16362316,16945.021821367263,1262.4890354169765
16362366,16945.021821367263,1262.4890354169765
16362416,16945.021817124423,1263.6750938383107
16362466,16945.02181711974,1263.154084984591
16362516,16945.02181711974,1263.154084984591
16362566,16924.10270658947,1261.8514120573989
16362616,16920.450680293154,1262.132441857397
16362666,16920.450680293154,1262.132441857397
16362716,16918.089388279284,1263.0501650654865
16362766,16917.492810579464,1263.592910194215
16362816,16917.492810579464,1263.592910194215
16362866,16917.359690388632,1264.212552486103
16362916,16917.359690388632,1264.212552486103
16362966,16917.274008384167,1266.5691816149345
16363016,16917.274008384167,1266.5691816149345
16363066,16939.69752206336,1267.1781774358299
16363116,16941.343028561303,1268.0009660179976
16363166,16943.81861803411,1270.8416033960577
16363216,16944.31447313353,1271.4595527792799
16363266,16945.143122518562,1269.7202356789703
16363316,16938.47000901947,1267.9913980438148
16363366,16929.82546648613,1265.9087903008085
16363416,16927.572534540974,1265.3791492907005
16363466,16933.631216810143,1265.2194341547681
16363516,16941.07946695851,1264.4778156346676
16363566,16945.055293161007,1265.3323561814116
16363616,16945.748055030665,1266.067176332734
16363666,16946.576412719583,1265.9580519081474
16363716,16947.279938797594,1265.8327511137777
16363766,16947.383492212328,1265.2471065460522
16363816,16947.383492212328,1265.2471065460522
16363866,16947.526535900073,1265.5312657675563
16363916,16940.45871265426,1265.1285996549395
16363966,16937.117556542882,1265.7748951115004
16364016,16935.985986131305,1265.1359540173626
16364066,16935.43556801806,1265.92843492414
16364116,16935.43556801806,1265.92843492414
16364166,16935.43556801806,1265.92843492414
16364216,16934.975935037204,1264.625232472059
16364266,16934.975935037204,1264.625232472059
16364316,16927.876549427063,1264.4146106951584
16364366,16927.876549427063,1264.4146106951584
16364416,16926.958085097755,1265.5366942441099
16364466,16926.586260473112,1266.5662036408287
16364516,16926.395527736146,1268.1285594045214
16364566,16926.395527736146,1268.1285594045214
16364616,16926.336498875677,1269.8230033146847
16364666,16926.312871210113,1271.0237386514204
16364716,16926.30549504158,1271.8876907789295
16364766,16926.30549504158,1271.8876907789295
16364816,16926.301272932855,1270.8791846050406
16364866,16926.301272932855,1270.8791846050406
16364916,16926.30033790582,1271.742864256691
16364966,16926.299989108007,1271.1371199199266
16365016,16926.299794611423,1270.3517071218373
16365066,16926.299714421773,1269.9720635448175
16365116,16926.29969069622,1270.5059875842662
16365166,16926.299679813666,1269.994391547355
16365216,16926.299677661726,1270.193653299101
16365266,16926.299670622735,1271.4213665296202
16365316,16984.73587417031,1277.935513755271
16365366,17003.210606879085,1280.1135779982606
16365416,17025.30144104987,1282.2454705180503
16365466,17043.708977793263,1283.0723266570096
16365516,17058.557356104135,1285.3428923553347
16365566,17094.974169968114,1287.388972996979
16365616,17123.54309583719,1288.6802372753302
16365666,17125.94532287343,1287.3137807538271
16365716,17125.94532287343,1287.3137807538271
16365766,17117.518979793833,1287.3253815931273
16365816,17115.564151253013,1290.0471061563749
16365866,17114.831965465095,1291.7985097724602
16365916,17114.831965465095,1291.7985097724602
16365966,17114.831965465095,1291.7985097724602
16366016,17114.1515903978,1290.8210524103097
16366066,17114.10258697259,1293.2923797058813
16366116,17114.088918075337,1292.5708136415449
16366166,17114.074773798093,1293.9046429351572
16366216,17114.06551565809,1293.9989667490122
16366266,17114.06009035122,1298.270586897408
16366316,17158.618600552334,1301.4397419262393
16366366,17195.144908067312,1305.3235244032555
16366416,17202.698100971742,1307.0067379084292
16366466,17203.28303945461,1308.3787607956058
16366516,17201.8829191698,1307.0533942086722
16366566,17200.677549149048,1305.4840082575981
16366616,17200.222502125212,1306.597404864377
16366666,17199.784269127296,1309.0860488358535
16366716,17212.801696822367,1309.6509771173776
16366766,17218.955724623767,1311.9257834799814
16366816,17220.258816606813,1311.471123373394
16366866,17234.337059558457,1310.2030233576709
16366916,17234.337059558457,1310.2030233576709
16366966,17234.337059558457,1310.2030233576709
16367016,17257.253679267178,1312.5566189001986
16367066,17246.05434960765,1311.0343955191674
16367116,17239.11977707301,1310.8656638193333
16367166,17224.565713362597,1311.1955564612756
16367216,17224.565713362597,1311.1955564612756
16367266,17224.565713362597,1311.1955564612756
16367316,17212.091769445404,1311.921524569709
16367366,17212.091769445404,1311.921524569709
16367416,17212.091769445404,1311.921524569709
16367466,17211.02697949506,1308.053380028608
16367516,17223.124392085323,1308.1079541296428
16367566,17233.834521036315,1310.8923309558888
16367616,17233.834521036315,1310.8923309558888
16367666,17237.880002713595,1309.8458050753634
16367716,17238.33924615835,1309.5081893633924
16367766,17238.849296045584,1308.6433051765189
16367816,17232.955291410843,1310.051580856286
16367866,17232.955291410843,1310.051580856286
16367916,17232.955291410843,1310.051580856286
16367966,17230.10736436279,1311.2400123600398
16368016,17221.66276956851,1310.3132230760841
16368066,17213.03984566666,1308.6062945594958
16368116,17213.03984566666,1308.6062945594958
16368166,17213.03984566666,1308.6062945594958
16368216,17240.09221976856,1310.7989319012972
16368266,17242.113801039995,1310.3930955948902
16368316,17242.113801039995,1310.3930955948902
16368366,17256.926941658316,1312.6498111419935
16368416,17252.912344070315,1314.7919455187782
16368466,17250.858442883935,1315.7103945498739
16368516,17249.200888948904,1315.8434763969717
16368566,17249.200888948904,1315.8434763969717
16368616,17239.344446236682,1316.3468595411875
16368666,17237.71741917413,1318.2473119586748
16368716,17237.15646028262,1320.6522362063508
16368766,17237.15646028262,1320.6522362063508
16368816,17236.659829939636,1324.3760261955445
16368866,17236.659829939636,1324.3760261955445
16368916,17236.440150921426,1322.696415224556
16368966,17236.423852948785,1322.2617621477075
16369016,17252.91021541487,1322.4336439127476
16369066,17252.91021541487,1322.4336439127476
16369116,17279.075168538973,1323.7305405964476
16369166,17279.075168538973,1323.7305405964476
16369216,17279.075168538973,1323.7305405964476
16369266,17270.865610006313,1320.7070931399496
16369316,17269.836365480358,1320.7272630054872
16369366,17268.424234259677,1320.5985710614464
16369416,17268.424234259677,1320.5985710614464
16369466,17268.424234259677,1320.5985710614464
16369516,17250.440867479196,1320.805420489303
16369566,17249.819891112034,1320.8678819447252
16369616,17249.083478015345,1321.9410055203045
16369666,17248.918768153584,1322.1426519278677
16369716,17248.845334908907,1320.026699432633
16369766,17248.792928464132,1318.2166622069885
16369816,17248.773049508738,1319.1952009127535
16369866,17248.66024104848,1321.236137307795
16369916,17248.083576389534,1323.023622770083
16369966,17248.083576389534,1323.023622770083
16370016,17250.614498006333,1325.3712937319804
16370066,17274.814607615303,1326.5523166800197
16370116,17280.896026639784,1327.114914138017
16370166,17279.992279888094,1326.232839529125
16370216,17281.505473134006,1326.1241235971975
16370266,17301.90290340374,1329.3142516609757
16370316,17322.58316597411,1331.8424709462568
16370366,17324.092516352513,1335.603399511087
16370416,17324.787059438164,1338.4432768216789
16370466,17326.941507945932,1339.208407358208
16370516,17329.16369172071,1338.2962143807906
16370566,17329.66143671334,1338.3829582240023
16370616,17329.66143671334,1338.3829582240023
16370666,17330.286374916206,1339.6592275770586
16370716,17338.875571269306,1339.206683172878
16370766,17376.514837020495,1340.2476783280586
16370816,17387.437231468713,1341.496326307924
16370866,17374.810168919925,1340.5578119220756
16370916,17370.99899629247,1339.623766956568
16370966,17369.7805820048,1340.1433834997601
16371016,17369.7805820048,1340.1433834997601
16371066,17369.7805820048,1340.1433834997601
16371116,17366.419925248345,1338.648904345405
16371166,17366.355551556513,1337.7255954783404
16371216,17366.241566239387,1337.2748068407486
16371266,17366.22687334403,1336.4408409408159
16371316,17366.22687334403,1336.4408409408159
16371366,17366.185414934618,1333.2073414081872
16371416,17366.17919132761,1333.9540205947665
16371466,17366.17919132761,1333.9540205947665
16371516,17403.220511689604,1335.2703176912332
16371566,17407.982677681543,1326.080986028236
16371616,17409.698955327964,1325.561660642435
16371666,17385.467879694712,1325.2283699324942
16371716,17322.721505846912,1323.4911248257265
16371766,17289.80077176543,1322.0277635135706
16371816,17265.351572910808,1321.2848198366576
16371866,17233.582240240452,1319.5382683787186
16371916,17233.582240240452,1319.5382683787186
16371966,17233.582240240452,1319.5382683787186
16372016,17218.89648798307,1321.8733482946466
16372066,17200.943052751754,1319.8949516060022
16372116,17200.943052751754,1319.8949516060022
16372166,17195.41454588972,1318.1404076300187
16372216,17195.41454588972,1318.1404076300187
16372266,17193.792835830718,1320.3732470140292
16372316,17200.313826761758,1321.1639820132548
16372366,17200.313826761758,1321.1639820132548
16372416,17211.283320847237,1321.955110164279
16372466,17208.676599831342,1320.8863639384567
16372516,17189.904408682178,1319.8297700210642
16372566,17170.50182034106,1318.9756691913992
16372616,17168.10810142911,1319.5333077703765
16372666,17168.10810142911,1319.5333077703765
16372716,17169.73033560077,1320.4746267750184
16372766,17191.77868697677,1320.6595770986696
16372816,17206.752205894507,1321.9634325097602
16372866,17206.752205894507,1321.9634325097602
16372916,17213.565965525147,1322.3479583811136
16372966,17216.645651160998,1324.142828000282
16373016,17212.348501236036,1325.481707792412
16373066,17211.112422497707,1326.918073141131
16373116,17211.112422497707,1326.918073141131
16373166,17209.83569647586,1325.859480754372
16373216,17209.483124682174,1324.7010046286716
16373266,17209.483124682174,1324.7010046286716
16373316,17209.483124682174,1324.7010046286716
16373366,17209.293451319634,1325.4029487485152
16373416,17209.27955576505,1325.1089611254486
16373466,17209.274551214236,1324.1480690341925
16373516,17209.271236992623,1321.4000599186268
16373566,17209.269537929344,1321.2245992631504
16373616,17209.269537929344,1321.2245992631504
16373666,17211.16933444194,1321.2842276005242
16373716,17211.16933444194,1321.2842276005242
16373766,17211.735234470063,1322.1416468627347
16373816,17211.803102434398,1321.5150764164694
16373866,17211.895847317148,1322.4313932823347
16373916,17211.91500335709,1323.3187135486319
16373966,17211.91500335709,1323.3187135486319
16374016,17211.91500335709,1323.3187135486319
16374066,17211.930170222924,1322.6897003516196
16374116,17202.45489296826,1322.558811503835
16374166,17200.938751765483,1323.7087844493958
16374216,17200.938751765483,1323.7087844493958
16374266,17200.938751765483,1323.7087844493958
16374316,17198.835021763614,1326.9599618898785
16374366,17211.942438617527,1327.0398623152016
16374416,17245.9636863571,1326.8611930192637
16374466,17253.31737134397,1326.03420064982
16374516,17249.355796694377,1324.842926365166
16374566,17248.986224974407,1324.6879972096897
16374616,17248.23101847652,1323.919564682282
16374666,17248.09300318393,1324.373275037708
16374716,17226.392961464895,1325.1022527767698
16374766,17220.645710518365,1324.1721068230756
16374816,17218.533103581423,1324.710077545172
16374866,17218.533103581423,1324.710077545172
16374916,17216.314405883768,1323.6795533853176
16374966,17215.077095585715,1324.7546864810001
16375016,17218.75441544416,1324.8696456084974
16375066,17222.01540423777,1324.7717026405785
16375116,17222.01540423777,1324.7717026405785
16375166,17223.679836654417,1323.2246009822734
16375216,17226.438242617245,1324.3214012578085
16375266,17232.576374480825,1324.5630120753715
16375316,17256.689649437467,1326.890813773946
16375366,17274.760089122177,1327.8899740715208
16375416,17274.760089122177,1327.8899740715208
16375466,17261.27903834634,1328.5541756275015
16375516,17253.64847134827,1329.0873037682159
16375566,17251.460303939373,1330.0766938428596
16375616,17255.139959227487,1329.0129422591824
16375666,17255.48717084718,1329.3777900562816
16375716,17267.224896630065,1330.0754658504286
16375766,17277.14648402494,1330.2316801441677
16375816,17265.956910532008,1330.411909694558
16375866,17262.560547860558,1331.4127193532083
16375916,17262.560547860558,1331.4127193532083
16375966,17259.47016019355,1333.197406329179
16376016,17259.47016019355,1333.197406329179
16376066,17259.47016019355,1333.197406329179
16376116,17258.242267254667,1331.527943351496
16376166,17272.185584555227,1331.4504461083675
16376216,17279.56223178868,1330.7714706301635
16376266,17283.46394032973,1329.8290768937204
16376316,17283.46394032973,1329.8290768937204
16376366,17286.416894827136,1329.284483746072
16376416,17286.69477843896,1329.1140416490118
16376466,17286.69477843896,1329.1140416490118
16376516,17286.69477843896,1329.1140416490118
16376566,17286.69477843896,1329.1140416490118
16376616,17241.546855222474,1327.5770242357503
16376666,17238.741484379647,1327.5365751094032
16376716,17228.671674385325,1327.5091033475103
16376766,17234.06390590097,1327.711536384446
16376816,17242.360289270047,1326.3485230478293
16376866,17243.78465922605,1325.969415527162
16376916,17257.245997043952,1328.6595134339898
16376966,17278.102587634996,1330.6025426734486
16377016,17286.46415722887,1331.6408470100762
16377066,17290.265498976165,1331.8921096537545
16377116,17299.78755697219,1332.403862102956
16377166,17303.941083333226,1330.6095158259973
16377216,17307.33960850155,1331.6341607900408
16377266,17328.73190803934,1334.8521554906406
16377316,17351.149616536914,1336.5694769851718
16377366,17356.891926254102,1336.1251453864527
16377416,17368.054033208395,1332.9201528323374
16377466,17371.50603745232,1332.3276861813456
16377516,17365.900918223182,1333.4466753919576
16377566,17365.900918223182,1333.4466753919576
16377616,17350.18783077842,1334.0441592862442
16377666,17355.91835168004,1333.5625381843943
16377716,17358.205044655595,1331.5190156345886
16377766,17334.681431994544,1329.6998862994906
16377816,17325.420257964757,1328.4551282441444
16377866,17325.420257964757,1328.4551282441444
16377916,17325.420257964757,1328.4551282441444
16377966,17321.820801606074,1328.7793037902286
16378016,17329.771944831977,1328.8131404182643
16378066,17329.771944831977,1328.8131404182643
16378116,17329.771944831977,1328.8131404182643
16378166,17344.472098903505,1328.8365475617331
16378216,17345.797774780483,1330.5976990198487
16378266,17372.642461138093,1333.1406442204284
16378316,17372.642461138093,1333.1406442204284
16378366,17403.300273409597,1337.5969275017892
16378416,17407.018325216446,1338.916543834113
16378466,17410.83425666432,1340.986824571368
16378516,17411.473389476065,1340.7589605216097
16378566,17411.473389476065,1340.7589605216097
16378616,17424.0796145802,1341.3000170465245
16378666,17424.0796145802,1341.3000170465245
16378716,17436.49980074474,1339.3390649178084
16378766,17441.31938893085,1337.9003569975334
16378816,17441.31938893085,1337.9003569975334
16378866,17451.073528558143,1340.7738550410643
16378916,17451.073528558143,1340.7738550410643
16378966,17457.00092414993,1340.2800490595193
16379016,17457.88366625844,1341.7207059323007
16379066,17457.88366625844,1341.7207059323007
16379116,17457.88366625844,1341.7207059323007
16379166,17458.346365377252,1340.256399935314
16379216,17458.360508161753,1340.7407209470139
16379266,17458.385109581723,1340.087004349024
16379316,17458.39810446424,1340.927299431943
16379366,17458.39810446424,1340.927299431943
16379416,17458.39810446424,1340.927299431943
16379466,17458.40933509193,1338.6696012527727
16379516,17458.40933509193,1338.6696012527727
16379566,17458.40998975278,1337.6904043693576
16379616,17458.410249248147,1336.780083508794
16379666,17454.927890038587,1336.4664314445652
16379716,17454.014631255755,1336.4157417432234
16379766,17452.98400057125,1337.0519931886058
16379816,17452.694996107966,1336.0165200483568
16379866,17452.694996107966,1336.0165200483568
16379916,17452.32654382683,1335.8432871728319
16379966,17452.316189905523,1336.2976523329412
16380016,17452.316189905523,1336.2976523329412
16380066,17445.30821840707,1338.076471526031
16380116,17451.084635323583,1337.7883914540257
16380166,17451.084635323583,1337.7883914540257
16380216,17460.519169012594,1339.1593908416105
16380266,17460.519169012594,1339.1593908416105
16380316,17463.076195471152,1339.6032752860533
16380366,17463.076195471152,1339.6032752860533
16380416,17463.752088134024,1337.4469487437736
16380466,17463.752088134024,1337.4469487437736
16380516,17465.534074874995,1336.7153356223546
16380566,17429.71189708949,1335.735351465482
16380616,17429.71189708949,1335.735351465482
16380666,17421.75980101161,1334.52389050932
16380716,17424.954734500843,1334.641455389528
16380766,17428.56640033764,1334.1743016411883
16380816,17428.56640033764,1334.1743016411883
16380866,17431.118833373523,1332.6501148989557
16380916,17431.430412839778,1331.4419963057705
16380966,17431.430412839778,1331.4419963057705
16381016,17431.430412839778,1331.4419963057705
16381066,17431.430412839778,1331.4419963057705
16381116,17401.951042317753,1330.1383962741452
16381166,17400.836705436024,1331.0498869549085
16381216,17400.836705436024,1331.0498869549085
16381266,17401.405720157636,1331.5766818514878
16381316,17405.04385139754,1332.2388045334244
16381366,17400.50047598764,1330.880119642167
16381416,17401.485087297362,1330.286553361601
16381466,17402.167995838667,1331.1626698755183
16381516,17402.688169036857,1332.1984883485165
16381566,17402.93477919864,1331.5549409354132
16381616,17402.93477919864,1331.5549409354132
16381666,17404.415704855823,1331.893357240914
16381716,17407.68729411201,1331.2785206393057
16381766,17407.68729411201,1331.2785206393057
16381816,17407.68729411201,1331.2785206393057
16381866,17410.628097433953,1332.6579221387547
16381916,17411.029521461405,1331.8230193994527
16381966,17411.140805785628,1333.216494133502
16382016,17413.797837053895,1333.350298372845
16382066,17442.626956162243,1333.5321091291823
16382116,17441.93281860811,1334.1674450829166
16382166,17447.622745850058,1334.152735408964
16382216,17447.622745850058,1334.152735408964
16382266,17453.554295337613,1333.919904357487
16382316,17453.554295337613,1333.919904357487
16382366,17455.679417350326,1335.294796592302
16382416,17456.172077505213,1333.976166817655
16382466,17456.27911461322,1333.6959310218815
16382516,17456.3556243176,1333.033508169495
16382566,17456.384698566126,1332.7771495796167
16382616,17456.384698566126,1332.7771495796167
16382666,17456.405135301757,1333.968578641766
16382716,17456.405135301757,1333.968578641766
16382766,17456.412727438474,1335.368955280337
16382816,17456.41371213236,1336.784602429475
16382866,17454.524342288547,1336.3980453256418
16382916,17454.524342288547,1336.3980453256418
16382966,17454.524342288547,1336.3980453256418
16383016,17448.78609359716,1334.1505245866101
16383066,17448.73693012781,1334.3637139777134
16383116,17451.659956700587,1336.26529654201
16383166,17456.728703906712,1336.0472068314434
16383216,17459.428769303657,1336.4004008124143
16383266,17459.428769303657,1336.4004008124143
16383316,17458.658694846625,1336.2139182165783
16383366,17458.54142644985,1336.4084808413425
16383416,17446.700261355712,1336.5745753975152
16383466,17443.61476275975,1336.6281490697518
16383516,17438.977266244514,1336.9817877416606
16383566,17438.58500060135,1336.4812525147388
16383616,17437.933543686704,1335.0806925694924
16383666,17437.933543686704,1335.0806925694924
16383716,17437.933543686704,1335.0806925694924
16383766,17437.212039085836,1334.6158405694234
16383816,17437.286016896756,1334.5756654471102
16383866,17437.308791673404,1333.5461122214836
16383916,17437.325294784012,1334.401388329686
16383966,17437.330391905147,1333.5328496021348
16384016,17437.330445993102,1333.5391728145182
16384066,17437.330445993102,1333.5391728145182
16384116,17437.333654418522,1331.9364034414637
16384166,17437.334075089402,1330.8165262573382
16384216,17437.334197862216,1331.271162672677
16384266,17437.334197862216,1331.271162672677
16384316,17437.334264925685,1332.1057880462272
16384366,17437.334264925685,1332.1057880462272
16384416,17437.334264925685,1332.1057880462272
16384466,17437.33431513344,1333.7028413683772
16384516,17432.387063708637,1332.7927594809883
16384566,17387.304625057848,1328.2689556715472
16384616,17343.646829915753,1323.7937094865565
16384666,17345.400700994534,1323.3173250850916
16384716,17341.956508108367,1323.489232955228
16384766,17404.85470510593,1328.1727339770553
16384816,17404.85470510593,1328.1727339770553
16384866,17390.31671862654,1327.4286901353464
16384916,17384.266796738164,1326.5745255231454
16384966,17381.91258912237,1326.6918838222573
16385016,17378.052609568993,1325.7509841613448
16385066,17365.23590789739,1326.762503977033
16385116,17365.23590789739,1326.762503977033
16385166,17401.8788415108,1332.5522581547084
16385216,17351.70609372124,1329.6266449387285
16385266,17370.761400878117,1330.484383783208
16385316,17408.818474803942,1333.6485772084984
16385366,17453.30457487975,1336.522379376948
16385416,17482.613543906817,1338.4968477763873
16385466,17480.474067345174,1337.9432733682158
16385516,17479.397447147643,1337.0895695904446
16385566,17480.829484269787,1336.66058294651
16385616,17482.251607487553,1337.2381887384945
16385666,17483.53430680514,1338.3937708034753
16385716,17484.75477043334,1340.6225128789247
16385766,17485.09672566744,1341.9444448381162
16385816,17486.199368576934,1342.3290647471154
16385866,17502.847502447526,1342.6942014038057
16385916,17510.879295268827,1342.49818010852
16385966,17523.004822952706,1341.9474958558371
16386016,17532.59720462003,1342.278141993842
16386066,17532.59720462003,1342.278141993842
16386116,17534.070263332575,1341.401293003799
16386166,17540.26919870462,1342.5973066488427
16386216,17545.44810064792,1342.718335883864
16386266,17548.68754222194,1341.7802199278512
16386316,17548.68754222194,1341.7802199278512
16386366,17545.00345666046,1340.8957699789182
16386416,17548.131746552594,1342.1567492055842
16386466,17557.524170264616,1343.8978847243372
16386516,17545.344130150217,1344.2821119902517
16386566,17541.248241150643,1345.182595740142
16386616,17548.312203375583,1347.6220376074737
16386666,17568.372723549,1350.8581057550575
16386716,17576.654296124958,1351.5421574319935
16386766,17577.32404292958,1352.2677090011816
16386816,17570.193602745043,1355.2357333617979
16386866,17614.6333592405,1360.2423710263379
16386916,17756.413149471817,1373.1934388855252
16386966,17825.463229949266,1380.6357032981816
16387016,17872.698268131262,1384.9506767789649
16387066,17906.239067628347,1387.0525178692553
16387116,17925.153560618717,1387.5820629628586
16387166,17961.28733143464,1386.9649327614884
16387216,17973.51052123517,1388.5569470971445
16387266,17960.22366921862,1390.7254505501473
16387316,18008.236175162157,1396.255675243279
16387366,18129.43447657453,1403.5454514257895
16387416,18159.404613603536,1403.369529469645
16387466,18170.872224455718,1403.5307374534439
16387516,18175.955263728327,1401.5643648121707
16387566,18183.058185349568,1400.2749651293288
16387616,18208.212362011633,1399.7412893775715
16387666,18222.429464839628,1399.5691687727813
16387716,18249.145933162,1402.9266982806769
16387766,18249.145933162,1402.9266982806769
16387816,18258.917151031263,1405.0408897549974
16387866,18267.162702462145,1403.711056610333
16387916,18249.30121131099,1401.3550927699823
16387966,18222.618360511115,1401.1078562432579
16388016,18211.98841175951,1401.7588074454513
16388066,18204.989065827544,1401.5187104348552
16388116,18204.989065827544,1401.5187104348552
16388166,18198.954628218984,1402.0910470461708
16388216,18197.74554758172,1401.1667729026408
16388266,18197.05473678356,1400.3885881744943
16388316,18217.427566363396,1400.1603111769489
16388366,18223.874716374346,1401.994303993672
16388416,18200.542893878184,1399.9932702477345
16388466,18195.07150303762,1401.1390588487595
16388516,18192.499797606146,1401.9088376077611
16388566,18188.74314276514,1403.380458475138
16388616,18186.97371390172,1404.6557357673862
16388666,18186.984318891053,1404.8430666605532
16388716,18175.03776494622,1403.8158404553435
16388766,18173.13771249823,1402.318689575882
16388816,18126.536269049462,1399.0001224889716
16388866,18105.744945487648,1396.6077603220835
16388916,18100.292360849955,1397.2933652333163
16388966,18105.821493956973,1399.0518219418723
16389016,18116.237775980713,1399.9682043386026
16389066,18118.683864990977,1400.8609357258792
16389116,18118.85740476703,1400.7697382622896
16389166,18119.555730606487,1400.3900811536405
16389216,18119.646729567834,1400.279971671851
16389266,18119.704400398008,1400.450099280796
16389316,18119.782282177694,1401.7813086831495
16389366,18113.92082889538,1400.4598657692495
16389416,18104.86007157884,1398.254575912172
16389466,18097.634884322004,1397.622990820703
16389516,18101.15604338745,1397.3163108425663
16389566,18101.15604338745,1397.3163108425663
16389616,18121.96265327009,1398.677318255264
16389666,18128.298506746745,1398.0902910861137
16389716,18127.66416581608,1398.267416477936
16389766,18128.125000674998,1399.4967975519992
16389816,18134.87812131108,1400.5174690944311
16389866,18138.882081205007,1400.306248954536
16389916,18143.499910264574,1401.7704936172547
16389966,18143.499910264574,1401.7704936172547
16390016,18153.507130375172,1402.3937186718972
16390066,18148.29647711955,1400.9427869675105
16390116,18145.96495693265,1399.1861729741631
16390166,18145.96495693265,1399.1861729741631
16390216,18173.397499025803,1397.6577150822288
16390266,18173.397499025803,1397.6577150822288
16390316,18173.397499025803,1397.6577150822288
16390366,18179.764746112225,1400.6633683581726
16390416,18180.606133902358,1399.3042282321064
16390466,18171.794769499418,1398.302256610147
16390516,18162.992461982914,1396.752223598256
16390566,18159.992967301972,1397.4677828231106
16390616,18170.800530351127,1397.980922698566
16390666,18171.7331405631,1397.7570973715642
16390716,18176.353653913433,1398.3955113352479
16390766,18199.162811179656,1397.605075747411
16390816,18188.96174784971,1396.4307871829815
16390866,18206.5297186366,1396.6317740906038
16390916,18217.4143230486,1397.8607419317868
16390966,18221.01502049269,1398.5362083441569
16391016,18237.854815166473,1398.0537433300708
16391066,18201.030640628742,1394.391251244666
16391116,18171.829996885303,1393.578328630111
16391166,18189.2933267112,1395.475491005594
16391216,18231.127898753355,1399.4277924519731
16391266,18262.443612893658,1400.1552528469638
16391316,18217.6079157631,1397.4493291577605
16391366,18186.906255516184,1393.987892778123
16391416,18132.07149307539,1386.7420887469843
16391466,18051.431229545713,1382.5226053052393
16391516,18011.56520639418,1382.1976576177751
16391566,18040.253386508568,1383.355990867986
16391616,18083.40552275717,1384.6867066018124
16391666,18080.69609235031,1384.605176046643
16391716,18093.123550467233,1385.7621113797106
16391766,18100.280123770757,1386.5597423377935
16391816,18099.89883926767,1386.8862473558738
16391866,18099.89883926767,1386.8862473558738
16391916,18097.373644717125,1386.948543746333
16391966,18106.932527717338,1387.307996685276
16392016,18106.932527717338,1387.307996685276
16392066,18118.250272359925,1386.5355941414155
16392116,18116.528102212334,1386.7627179171175
16392166,18131.668273329375,1386.3963467351496
16392216,18150.67194950302,1389.506029495524
16392266,18184.59894018071,1394.597290400867
16392316,18448.570096140833,1405.432467099599
16392366,18588.812799319905,1414.2260742502326
16392416,18709.134835923767,1420.6553409716512
16392466,18763.82659788742,1421.734767727267
16392516,18778.978050104888,1423.4797113712802
16392566,18746.88320919368,1421.1667633053557
16392616,18724.270751481454,1419.8028127499688
16392666,18745.49702504608,1420.757794046641
16392716,18772.81071582512,1422.4208221509018
16392766,18791.45635172248,1421.2980769607736
16392816,18812.55553987872,1421.0212308777666
16392866,18836.771970000606,1421.8566850182387
16392916,18869.037892091255,1424.5684684010953
16392966,18860.272160555036,1425.2273320562183
16393016,18856.1717409919,1425.897938944893
16393066,18852.347408054306,1426.9092790731245
16393116,18851.137411307114,1428.3477224444025
16393166,18874.649023369737,1429.966608150708
16393216,18896.663194225795,1429.2026100126654
16393266,18937.693484633663,1428.1934739287221
16393316,18952.446027126145,1429.9078886048308
16393366,18895.9115621564,1428.2068984614962
16393416,18867.279257591064,1427.2992773153767
16393466,18799.930318396884,1426.7029952765622
